Unnamed: 0,stationId,id,stationName,rackTotCnt,stationLatitude,stationLongitude,address_name,region_1depth_name,region_2depth_name,region_3depth_name,main_address_no,sub_address_no,username,areaid
1124,ST-1392,1542,삼양사거리역,12,37.62155151,127.02037048,서울 강북구 미아동 745-149,서울,강북구,미아동,745.0,149.0,bike84,84
1125,ST-1423,1543,수유1동 주민센터,12,37.63018799,127.01773834,서울 강북구 수유동 605-412,서울,강북구,수유동,605.0,412.0,bike82,82
1126,ST-1614,1545,솔샘역 2번 출구,12,37.6203804,127.0136795,서울 강북구 미아동 837-687,서울,강북구,미아동,837.0,687.0,bike80,80
1127,ST-1665,1546,송천동우체국,12,37.61545944,127.02970123,서울 강북구 미아동 62-6,서울,강북구,미아동,62.0,6.0,bike88,88
1128,ST-1724,1547,꿈의숲 롯데캐슬,17,37.6186409,127.03623962,서울 강북구 미아동 1-46,서울,강북구,미아동,1.0,46.0,bike91,91
1129,ST-1725,1548,북서울 꿈의숲 서문,17,37.62268829,127.03781128,서울 강북구 번동 산 27-71,서울,강북구,번동,27.0,71.0,bike91,91
1130,ST-2123,1550,삼각산아이원아파트(105동 옆),10,37.61522293,127.01850891,서울 강북구 미아동 1357,서울,강북구,미아동,1357.0,,bike83,83
1131,ST-2124,1551,4.19탑 앞,8,37.64686203,127.00881195,서울 강북구 수유동 567-55,서울,강북구,수유동,567.0,55.0,bike78,78
1132,ST-2125,1552,강북구청사거리(던킨도너츠 앞),8,37.63920212,127.02723694,서울 강북구 번동 418-1,서울,강북구,번동,418.0,1.0,bike87,87
1133,ST-2126,1553,예수그리스도후기성도교회 앞,15,37.63520432,127.03396606,서울 강북구 번동 386-17,서울,강북구,번동,386.0,17.0,bike89,89
1134,ST-2127,1554,번동사거리,10,37.63539124,127.03455353,서울 강북구 번동 430-76,서울,강북구,번동,430.0,76.0,bike90,90
1135,ST-2129,1557,신창교,10,37.63238144,127.03930664,서울 강북구 번동 612-3,서울,강북구,번동,612.0,3.0,bike92,92
1136,ST-2130,1558,강북문화정보도서관,15,37.62552643,127.037323,서울 강북구 번동 139-5,서울,강북구,번동,139.0,5.0,bike91,91
1137,ST-2132,1560,도봉세무서 앞,10,37.6198082,127.02852631,서울 강북구 미아동 327-5,서울,강북구,미아동,327.0,5.0,bike88,88
1138,ST-2133,1564,4.19민주묘지역 1번출구,7,37.64959717,127.01384735,서울 강북구 우이동 72-70,서울,강북구,우이동,72.0,70.0,bike80,80
1139,ST-2134,1565,대한병원앞,15,37.63561249,127.022995,서울 강북구 수유동 45-33,서울,강북구,수유동,45.0,33.0,bike85,85
1140,ST-2135,1566,삼각산 아이언APT앞,15,37.61651611,127.01837158,서울 강북구 미아동 1357,서울,강북구,미아동,1357.0,,bike83,83
1141,ST-2136,1568,4.19민주묘지 입구사거리,10,37.64793396,127.01457214,서울 강북구 수유동 278-3,서울,강북구,수유동,278.0,3.0,bike81,81
1142,ST-2137,1569,수유역2번출구,10,37.63796997,127.02590179,서울 강북구 번동 418-18,서울,강북구,번동,418.0,18.0,bike87,87
1143,ST-2401,1571,북서울 꿈의 숲 입구,20,37.62673187,127.03877258,서울 강북구 번동 140-1,서울,강북구,번동,140.0,1.0,bike92,92
1144,ST-2402,1572,우이산 입구,20,37.66446304,127.01184082,서울 강북구 우이동 207-14,서울,강북구,우이동,207.0,14.0,bike79,79
1145,ST-2403,1573,현대성우아파트 옆,10,37.61666489,127.02210999,서울 강북구 미아동 561-2,서울,강북구,미아동,561.0,2.0,bike84,84
1146,ST-2405,1574,송중초등학교 옆,8,37.61669922,127.03049469,서울 강북구 미아동 98-5,서울,강북구,미아동,98.0,5.0,bike88,88
1147,ST-600,1601,석계역 문화광장 내 자전거 보관소,22,37.61529922,127.06446838,서울 노원구 월계동 47-37,서울,노원구,월계동,47.0,37.0,bike98,98
1148,ST-913,1602,광운대역 앞,17,37.62266159,127.06189728,서울 노원구 월계동 85,서울,노원구,월계동,85.0,,bike100,100
1149,ST-601,1603,롯데캐슬 102동 코너(월계주유소건너),12,37.62485886,127.05014038,서울 노원구 월계동 865-7,서울,노원구,월계동,865.0,7.0,bike97,97
1150,ST-866,1605,헬스케어,12,37.63162231,127.06161499,서울 노원구 월계동 321-5,서울,노원구,월계동,321.0,5.0,bike100,100
1151,ST-602,1606,태릉입구역 3번출구 ,12,37.61917114,127.07492828,서울 노원구 공릉동 616-4,서울,노원구,공릉동,616.0,4.0,bike99,99
1152,ST-735,1608,공릉역 1번 출구 앞,12,37.62661362,127.07275391,서울 노원구 공릉동 375-4,서울,노원구,공릉동,375.0,4.0,bike100,100
1153,ST-603,1610,화랑대역 2번출구 앞,22,37.62036896,127.08364105,서울 노원구 공릉동 280-12,서울,노원구,공릉동,280.0,12.0,bike99,99
1154,ST-604,1611,과기대 입구(우),22,37.62994003,127.07655334,서울 노원구 공릉동 189,서울,노원구,공릉동,189.0,,bike101,101
1155,ST-605,1616,하계2동 공항버스정류장 옆,12,37.63510895,127.06832886,서울 노원구 하계동 273,서울,노원구,하계동,273.0,,bike101,101
1156,ST-606,1617,하계동 중평어린이공원 앞,22,37.63714981,127.06327057,서울 노원구 하계동 271-1,서울,노원구,하계동,271.0,1.0,bike100,100
1157,ST-736,1619,중계동 하나프라자빌딩 앞(중1-1),12,37.64902115,127.07640839,서울 노원구 중계동 360-9,서울,노원구,중계동,360.0,9.0,bike102,102
1158,ST-867,1620,중계동 노원구민체육센터 옆(중1-2),12,37.64820862,127.07022095,서울 노원구 중계동 360-18,서울,노원구,중계동,360.0,18.0,bike101,101
1159,ST-914,1625,상계역(4번출구),22,37.65999985,127.07296753,서울 노원구 상계동 173-6,서울,노원구,상계동,173.0,6.0,bike102,102
1160,ST-868,1628,노일초등학교 앞,12,37.67361832,127.05525208,서울 노원구 상계동 1118-9,서울,노원구,상계동,1118.0,9.0,bike98,98
1161,ST-869,1630,수연빌딩 앞,10,37.67625046,127.05550385,서울 노원구 상계동 1132-9,서울,노원구,상계동,1132.0,9.0,bike98,98
1162,ST-608,1634,당고개공원 대여소,17,37.66907883,127.07759094,서울 노원구 상계동 산 151-2,서울,노원구,상계동,151.0,2.0,bike102,102
1163,ST-609,1635,상계3.4동 주민센터 대여소,13,37.67271042,127.0831604,서울 노원구 상계동 37-7,서울,노원구,상계동,37.0,7.0,bike102,102
1164,ST-610,1636,백병원 사거리 농협은행 앞,12,37.64921188,127.06176758,서울 노원구 상계동 746-7,서울,노원구,상계동,746.0,7.0,bike100,100
1165,ST-611,1637,KT 노원점 건물 앞,17,37.65470123,127.06340027,서울 노원구 상계동 723-1,서울,노원구,상계동,723.0,1.0,bike100,100
1166,ST-612,1639,희성오피앙,12,37.68031311,127.05506897,서울 노원구 상계동 1258,서울,노원구,상계동,1258.0,,bike98,98
1167,ST-971,1640,한내근린공원 북측,12,37.62386322,127.06848907,서울 노원구 월계동 1,서울,노원구,월계동,1.0,,bike100,100
1168,ST-970,1641,한내근린공원 남측,17,37.62155533,127.06951141,서울 노원구 월계동 1-1,서울,노원구,월계동,1.0,1.0,bike100,100
1169,ST-964,1642,서울여대 남문,9,37.62531662,127.08813477,서울 노원구 공릉동 126,서울,노원구,공릉동,126.0,,bike100,100
1170,ST-1111,1643,태릉입구역 8번출구,12,37.61736679,127.07521057,서울 노원구 공릉동 678-1,서울,노원구,공릉동,678.0,1.0,bike99,99
1171,ST-1114,1646,삼육대 입구,22,37.63848877,127.10790253,서울 노원구 공릉동 26-43,서울,노원구,공릉동,26.0,43.0,bike101,101
1172,ST-1118,1650,중계근린공원내,22,37.63957977,127.06510162,서울 노원구 중계동 507,서울,노원구,중계동,507.0,,bike100,100
1173,ST-1119,1651,맥도날드 상계점 앞,22,37.67237473,127.05599213,서울 노원구 상계동 1022,서울,노원구,상계동,1022.0,,bike98,98
1174,ST-1120,1652,파르코 앞,12,37.68000031,127.05558014,서울 노원구 상계동 1263,서울,노원구,상계동,1263.0,,bike98,98
1175,ST-1121,1653,노원역1번출구,12,37.65620041,127.06362152,서울 노원구 상계동 335,서울,노원구,상계동,335.0,,bike100,100
1176,ST-1122,1654,당고개입구 오거리,17,37.66379166,127.07544708,서울 노원구 상계동 172-93,서울,노원구,상계동,172.0,93.0,bike102,102
1177,ST-1123,1655,공릉1단지아파트,17,37.63111115,127.07015991,서울 노원구 공릉동 708,서울,노원구,공릉동,708.0,,bike101,101
1178,ST-1124,1656,중앙하이츠 아파트 입구,12,37.65501785,127.06750488,서울 노원구 상계동 1282,서울,노원구,상계동,1282.0,,bike101,101
1179,ST-1125,1657,노원구청 ,22,37.65404892,127.05732727,서울 노원구 상계동 739-5,서울,노원구,상계동,739.0,5.0,bike99,99
1180,ST-1127,1659,중계동 을지중학교,12,37.65032959,127.07160187,서울 노원구 중계동 360-20,서울,노원구,중계동,360.0,20.0,bike102,102
1181,ST-1128,1660,서울시립과학관,10,37.64207077,127.07662201,서울 노원구 하계동 21,서울,노원구,하계동,21.0,,bike101,101
1182,ST-1278,1661,당현천근린공원,12,37.64963913,127.06560516,서울 노원구 상계동 759,서울,노원구,상계동,759.0,,bike101,101
1183,ST-1279,1662,노원역7번출구,17,37.65411377,127.0591507,서울 노원구 상계동 739,서울,노원구,상계동,739.0,,bike99,99
1184,ST-1280,1663,동해문화예술관앞,22,37.61938095,127.0578537,서울 노원구 월계동 466,서울,노원구,월계동,466.0,,bike99,99
1185,ST-1281,1664,노해근린공원내,12,37.64936066,127.0704422,서울 노원구 중계동 360-18,서울,노원구,중계동,360.0,18.0,bike101,101
1185,ST-1281,1664,노해근린공원내,12,37.64936066,127.0704422,서울 노원구 중계동 360-18,서울,노원구,중계동,360.0,18.0,bike102,102
1186,ST-1282,1665,양지근린공원앞,12,37.64733505,127.07642365,서울 노원구 중계동 391,서울,노원구,중계동,391.0,,bike102,102
1187,ST-1283,1666,노원소방서인근,12,37.65578079,127.07177734,서울 노원구 상계동 197-7,서울,노원구,상계동,197.0,7.0,bike102,102
1188,ST-1284,1667,중계중학교,12,37.65449905,127.0743866,서울 노원구 중계동 371,서울,노원구,중계동,371.0,,bike102,102
1189,ST-1285,1668,중계역 6번출구,12,37.64550781,127.06325531,서울 노원구 중계동 500-1,서울,노원구,중계동,500.0,1.0,bike100,100
1190,ST-1286,1669,중계역 3번출구,11,37.64352798,127.06522369,서울 노원구 중계동 512,서울,노원구,중계동,512.0,,bike101,101
1191,ST-1287,1670,노원경찰서교차로,17,37.64340973,127.07183838,서울 노원구 하계동 288-6,서울,노원구,하계동,288.0,6.0,bike102,102
1192,ST-1288,1671,인덕대학교,17,37.62934875,127.05482483,서울 노원구 월계동 606-4,서울,노원구,월계동,606.0,4.0,bike98,98
1193,ST-1289,1672,상계동수락리버시티,17,37.68859863,127.05340576,경기 의정부시 장암동 416-1,경기,의정부시,장암동,416.0,1.0,bike98,98
1194,ST-1290,1673,노원역 5번출구,18,37.65397644,127.06097412,서울 노원구 상계동 727-2,서울,노원구,상계동,727.0,2.0,bike100,100
1195,ST-1291,1674,서울북부고용센터앞,17,37.65354919,127.05808258,서울 노원구 상계동 734-2,서울,노원구,상계동,734.0,2.0,bike99,99
1196,ST-1348,1675,월계문화체육센터,16,37.62694168,127.05513,서울 노원구 월계동 산 106-5,서울,노원구,월계동,106.0,5.0,bike98,98
1197,ST-1349,1677,육군사관학교  앞,12,37.62316513,127.09049988,서울 노원구 공릉동 103-2,서울,노원구,공릉동,103.0,2.0,bike100,100
1198,ST-1394,1678,성서대학교 밀알관,17,37.6484375,127.0644455,서울 노원구 상계동 205-4,서울,노원구,상계동,205.0,4.0,bike100,100
1199,ST-1395,1679,삼육대 도서관,17,37.6428299,127.10666656,서울 노원구 공릉동 26-21,서울,노원구,공릉동,26.0,21.0,bike101,101
1200,ST-1396,1680,삼육대 제3과학관,12,37.64265442,127.10838318,서울 노원구 공릉동 26-21,서울,노원구,공릉동,26.0,21.0,bike101,101
1201,ST-1425,1681,현대6차 아파트,14,37.64580154,127.08226013,서울 노원구 중계동 37-1,서울,노원구,중계동,37.0,1.0,bike102,102
1202,ST-1426,1682,중계종합사회복지관 교차로,15,37.65679932,127.0776062,서울 노원구 중계동 358,서울,노원구,중계동,358.0,,bike102,102
1203,ST-1473,1683,노원문화예술회관,12,37.65045929,127.08088684,서울 노원구 중계동 364-4,서울,노원구,중계동,364.0,4.0,bike102,102
1204,ST-1474,1684,태릉입구역 5번출구,22,37.61832047,127.07563019,서울 노원구 공릉동 670-2,서울,노원구,공릉동,670.0,2.0,bike99,99
1205,ST-1475,1685,불암고등학교 앞 횡단보도,10,37.64818954,127.08048248,서울 노원구 중계동 364-10,서울,노원구,중계동,364.0,10.0,bike102,102
1206,ST-1476,1686,온수골사거리(스타벅스앞),12,37.66114044,127.05805206,서울 노원구 상계동 699,서울,노원구,상계동,699.0,,bike99,99
1207,ST-1639,1688,마들역 7번출구,11,37.66566086,127.05729675,서울 노원구 상계동 651,서울,노원구,상계동,651.0,,bike99,99
1208,ST-1640,1689,마들역 3번출구,12,37.66524887,127.05789185,서울 노원구 상계동 649-6,서울,노원구,상계동,649.0,6.0,bike99,99
1209,ST-1641,1690,도봉운전면허시험장,12,37.6577301,127.05931091,서울 노원구 상계동 581-11,서울,노원구,상계동,581.0,11.0,bike99,99
1210,ST-1642,1691,노원정보도서관,12,37.66070938,127.06533051,서울 노원구 상계동 686,서울,노원구,상계동,686.0,,bike101,101
1211,ST-1672,1692,온곡초교 교차로,12,37.66418839,127.06600952,서울 노원구 상계동 684,서울,노원구,상계동,684.0,,bike101,101
1212,ST-1740,1693,원자력 병원,17,37.62818909,127.08210754,서울 노원구 공릉동 215-4,서울,노원구,공릉동,215.0,4.0,bike100,100
1213,ST-2061,1695,월계미륭아파트 정문,10,37.62322235,127.06702423,서울 노원구 월계동 13,서울,노원구,월계동,13.0,,bike100,100
1214,ST-2062,1696,수락리버시티4단지,10,37.68645096,127.05283356,서울 노원구 상계동 1313,서울,노원구,상계동,1313.0,,bike97,97
1215,ST-2063,1697,상계주공2단지 219동,10,37.65024948,127.05715179,서울 노원구 상계동 740,서울,노원구,상계동,740.0,,bike99,99
1216,ST-2066,1700,상계보람아파트 202동 ,15,37.66521454,127.06613922,서울 노원구 상계동 639,서울,노원구,상계동,639.0,,bike101,101
1217,ST-613,1702,녹천역 1번출구 앞,12,37.64617157,127.05056,서울 도봉구 창동 57-11,서울,도봉구,창동,57.0,11.0,bike97,97
1218,ST-657,1703,도봉산광역환승센터앞 ,17,37.68972015,127.04519653,서울 도봉구 도봉동 288-19,서울,도봉구,도봉동,288.0,19.0,bike95,95
1219,ST-614,1705,도봉구청 정문앞,10,37.66922379,127.04651642,서울 도봉구 방학동 720,서울,도봉구,방학동,720.0,,bike95,95
1220,ST-916,1706,기업은행 앞,12,37.66566467,127.0426712,서울 도봉구 방학동 703-52,서울,도봉구,방학동,703.0,52.0,bike93,93
1221,ST-615,1707,도봉구민회관,17,37.65446091,127.03851318,서울 도봉구 창동 303,서울,도봉구,창동,303.0,,bike92,92
1222,ST-658,1708,보건소사거리(다비치안경창동점),10,37.65682983,127.03984833,서울 도봉구 창동 731-60,서울,도봉구,창동,731.0,60.0,bike92,92
1223,ST-616,1709,쌍문역4번출구 주변,17,37.65012741,127.03534698,서울 도봉구 쌍문동 83-4,서울,도봉구,쌍문동,83.0,4.0,bike90,90
1224,ST-1129,1713,쌍문동 이안아파트 앞,12,37.65165329,127.02848816,서울 도봉구 쌍문동 315-488,서울,도봉구,쌍문동,315.0,488.0,bike88,88
1225,ST-1130,1714,도봉문화정보도서관 삼거리,12,37.64463043,127.04460907,서울 도봉구 창동 산 137-1,서울,도봉구,창동,137.0,1.0,bike94,94
1226,ST-1131,1715,서울특별시교육청도봉도서관,22,37.65317917,127.01278687,서울 도봉구 쌍문동 424-2,서울,도봉구,쌍문동,424.0,2.0,bike79,79
1227,ST-1132,1716,하나로마트 창동점,12,37.65420151,127.05072784,서울 도봉구 창동 1-10,서울,도봉구,창동,1.0,10.0,bike97,97
1228,ST-1133,1717,시립창동운동장 입구,17,37.65570831,127.05010223,서울 도봉구 창동 1-24,서울,도봉구,창동,1.0,24.0,bike96,96
1229,ST-1135,1719,신도봉사거리 버스정류장,12,37.67328262,127.04399109,서울 도봉구 도봉동 616-15,서울,도봉구,도봉동,616.0,15.0,bike94,94
1230,ST-1136,1720,도봉구청 옆(중랑천변),29,37.66867065,127.04798126,서울 도봉구 방학동 729,서울,도봉구,방학동,729.0,,bike96,96
1231,ST-1137,1721,창동역 2번출구 ,14,37.65301514,127.04699707,서울 도봉구 창동 135-51,서울,도봉구,창동,135.0,51.0,bike96,96
1232,ST-1292,1722,창동청소년수련관,17,37.65779877,127.05004883,서울 도봉구 창동 1-6,서울,도봉구,창동,1.0,6.0,bike96,96
1233,ST-1293,1723,방학동학마을도서관,12,37.66207886,127.02771759,서울 도봉구 방학동 446-5,서울,도봉구,방학동,446.0,5.0,bike87,87
1234,ST-1295,1725,창1동주민센터,12,37.6475029,127.04331207,서울 도봉구 창동 산 144,서울,도봉구,창동,144.0,,bike94,94
1235,ST-1296,1726,삼익세라믹아파트교차로,10,37.65858841,127.03520966,서울 도봉구 쌍문동 20-4,서울,도봉구,쌍문동,20.0,4.0,bike90,90
1236,ST-1297,1727,서울도봉초등학교인근,17,37.67867661,127.04076385,서울 도봉구 도봉동 638-10,서울,도봉구,도봉동,638.0,10.0,bike92,92
1237,ST-1434,1728,서울북부지방법원,17,37.67766571,127.04624176,서울 도봉구 도봉동 626,서울,도봉구,도봉동,626.0,,bike95,95
1238,ST-1461,1729,파리바게트앞,12,37.68400955,127.04579163,서울 도봉구 도봉동 561-11,서울,도봉구,도봉동,561.0,11.0,bike95,95
1239,ST-1462,1730,도봉산역 교차로 앞,12,37.68759155,127.04550171,서울 도봉구 도봉동 274-7,서울,도봉구,도봉동,274.0,7.0,bike95,95
1240,ST-1463,1731,도봉고등학교 맞은편,17,37.6876297,127.04221344,서울 도봉구 도봉동 282-16,서울,도봉구,도봉동,282.0,16.0,bike93,93
1241,ST-1464,1732,우리은행 앞,12,37.66759872,127.04299927,서울 도봉구 방학동 654-22,서울,도봉구,방학동,654.0,22.0,bike93,93
1242,ST-1465,1733,방학사거리 (봄마당 앞),14,37.66297913,127.04193878,서울 도봉구 방학동 679,서울,도봉구,방학동,679.0,,bike93,93
